year,instance,kernel_width,predicted_class,true_class,test
1990,safe,0.28564361593274185,+care,+care,categorization
1990,peace,0.2839757229513955,+care,+care,categorization
1990,compassionate,0.2838876058085049,+sanctity,+care,categorization
1990,compassion,0.28641951615349326,+sanctity,+care,categorization
1990,sympathy,0.2857261566959959,+care,+care,categorization
1990,care,0.2797877300422444,+care,+care,categorization
1990,protect,0.2789837781150897,+care,+care,categorization
1990,protector,0.2784392296994271,+care,+care,categorization
1990,protection,0.28768111068231356,+care,+care,categorization
1990,shield,0.27270634153029205,+care,+care,categorization
1990,shelter,0.27398211025369046,+care,+care,categorization
1990,amity,0.2851863978208045,+care,+care,categorization
1990,secure,0.29529168908426884,+care,+care,categorization
1990,benefit,0.2638498975913702,+fairness,+care,categorization
1990,defend,0.3012197745450678,+care,+care,categorization
1990,defender,0.2662827350223153,+care,+care,categorization
1990,defence,0.28819810812234703,+care,+care,categorization
1990,guard,0.2648516923395825,-loyalty,+care,categorization
1990,preserve,0.2662071797110038,+sanctity,+care,categorization
1990,fair,0.2878495052140788,+fairness,+fairness,categorization
1990,fairly,0.288332878430122,+fairness,+fairness,categorization
1990,equal,0.27677101036434554,+fairness,+fairness,categorization
1990,justice,0.27963554483715175,+fairness,+fairness,categorization
1990,justness,0.29071140474225726,-sanctity,+fairness,categorization
1990,justification,0.28300811836631906,+fairness,+fairness,categorization
1990,justifies,0.28576438795021014,+fairness,+fairness,categorization
1990,justifiable,0.2807222105358784,+fairness,+fairness,categorization
1990,reciprocal,0.2884196836285734,+fairness,+fairness,categorization
1990,impartiality,0.28314400932066563,+sanctity,+fairness,categorization
1990,impartial,0.29460226481780244,+fairness,+fairness,categorization
1990,rights,0.28739080279439705,+care,+fairness,categorization
1990,equity,0.2833386560026907,+fairness,+fairness,categorization
1990,equivalent,0.2815688944603589,+fairness,+fairness,categorization
1990,balance,0.2697307620850237,+fairness,+fairness,categorization
1990,reasonable,0.2813748140557877,+fairness,+fairness,categorization
1990,constant,0.27612616868209583,+fairness,+fairness,categorization
1990,honest,0.2698718415868704,+fairness,+fairness,categorization
1990,together,0.299060503709966,+loyalty,+loyalty,categorization
1990,nation,0.2820999639161865,+loyalty,+loyalty,categorization
1990,family,0.2751644285131805,+loyalty,+loyalty,categorization
1990,families,0.26727622483242397,+loyalty,+loyalty,categorization
1990,group,0.2773854397543829,+loyalty,+loyalty,categorization
1990,loyal,0.2760111011566858,+authority,+loyalty,categorization
1990,patriot,0.28084553466571316,-loyalty,+loyalty,categorization
1990,community,0.27539191058169565,+loyalty,+loyalty,categorization
1990,companion,0.29088248661728877,+loyalty,+loyalty,categorization
1990,comrades,0.2917773667998515,-loyalty,+loyalty,categorization
1990,collective,0.2899747002176216,-fairness,+loyalty,categorization
1990,joint,0.2726576178531798,+loyalty,+loyalty,categorization
1990,unison,0.2818795655220613,-authority,+loyalty,categorization
1990,unite,0.2538690304227997,+loyalty,+loyalty,categorization
1990,fellow,0.2827706499067508,+loyalty,+loyalty,categorization
1990,devote,0.2815347226594504,+authority,+loyalty,categorization
1990,member,0.28298897629087355,+loyalty,+loyalty,categorization
1990,ally,0.29095396759599274,+loyalty,+loyalty,categorization
1990,preserve,0.26706347807310965,+care,+authority,categorization
1990,loyal,0.2717908067209634,+loyalty,+authority,categorization
1990,obedience,0.2953753888818671,+authority,+authority,categorization
1990,obey,0.27815714905334754,+authority,+authority,categorization
1990,obedient,0.29529771859405907,+authority,+authority,categorization
1990,duty,0.2959372050215486,+authority,+authority,categorization
1990,law,0.2882299857557283,+fairness,+authority,categorization
1990,lawful,0.28098297200886346,+fairness,+authority,categorization
1990,legality,0.28653236086264555,+fairness,+authority,categorization
1990,legal,0.27693885472103896,+fairness,+authority,categorization
1990,duties,0.28423497732547615,+authority,+authority,categorization
1990,award,0.286444199047241,+fairness,+authority,categorization
1990,honor,0.2802272132123484,+sanctity,+authority,categorization
1990,respect,0.2832536078004838,+fairness,+authority,categorization
1990,respectful,0.2870307430431206,+care,+authority,categorization
1990,respected,0.29094887546493187,+loyalty,+authority,categorization
1990,respects,0.2952135789614585,+authority,+authority,categorization
1990,order,0.290099602960421,+care,+authority,categorization
1990,father,0.291955856200101,+authority,+authority,categorization
1990,mother,0.2911496710248677,+authority,+authority,categorization
1990,mothers,0.2859824507818438,+loyalty,+authority,categorization
1990,tradition,0.2792251001184563,+sanctity,+authority,categorization
1990,hierarchy,0.29291457184140757,+authority,+authority,categorization
1990,authority,0.28447266360779877,+authority,+authority,categorization
1990,permit,0.27444056862597627,+authority,+authority,categorization
1990,permission,0.2912860761596599,+authority,+authority,categorization
1990,rank,0.303360596451386,+authority,+authority,categorization
1990,leader,0.29943194880618224,+loyalty,+authority,categorization
1990,lead,0.2864573314336046,-care,+authority,categorization
1990,class,0.28192759725844685,+loyalty,+authority,categorization
1990,position,0.278748736351079,+care,+authority,categorization
1990,compliance,0.2906124470040803,+authority,+authority,categorization
1990,command,0.2947474409545013,+authority,+authority,categorization
1990,supremacy,0.2993232804421679,+authority,+authority,categorization
1990,control,0.2742796949764731,+care,+authority,categorization
1990,submission,0.2826264731228488,+authority,+authority,categorization
1990,submit,0.2910422009649389,+authority,+authority,categorization
1990,commit,0.27779886274113885,-care,+authority,categorization
1990,allegiance,0.2803449481631408,+authority,+authority,categorization
1990,serve,0.2794675575174868,+care,+authority,categorization
1990,abide,0.2708619191776896,+authority,+authority,categorization
1990,deference,0.28418545646929766,+authority,+authority,categorization
1990,defer,0.26351152294940183,+authority,+authority,categorization
1990,revered,0.2975109430654422,+sanctity,+authority,categorization
1990,idol,0.28588515666599973,+sanctity,+authority,categorization
1990,fear,0.28490391724190195,-loyalty,+authority,categorization
1990,veneration,0.29845660714840905,+sanctity,+authority,categorization
1990,comply,0.29018795661673696,+authority,+authority,categorization
1990,preserve,0.2790103751153307,+care,+sanctity,categorization
1990,piety,0.27759022482585044,+sanctity,+sanctity,categorization
1990,pious,0.28140107026492994,+sanctity,+sanctity,categorization
1990,purity,0.2991051110870024,+sanctity,+sanctity,categorization
1990,pure,0.2733452848273215,+sanctity,+sanctity,categorization
1990,clean,0.2713719696781686,+care,+sanctity,categorization
1990,sacred,0.2790287631482564,+sanctity,+sanctity,categorization
1990,chaste,0.2851021524406688,+sanctity,+sanctity,categorization
1990,chastity,0.2932096681924852,+sanctity,+sanctity,categorization
1990,holy,0.2817457734194983,+sanctity,+sanctity,categorization
1990,holiness,0.2775097578083866,+sanctity,+sanctity,categorization
1990,sanctify,0.2824853848226866,-sanctity,+sanctity,categorization
1990,saint,0.2771236085095007,+sanctity,+sanctity,categorization
1990,wholesome,0.2797192223817105,+sanctity,+sanctity,categorization
1990,celibacy,0.2791025475953858,+sanctity,+sanctity,categorization
1990,virgin,0.2860688414315379,+sanctity,+sanctity,categorization
1990,virgins,0.2737212652730223,+sanctity,+sanctity,categorization
1990,austerity,0.2940414051543499,+sanctity,+sanctity,categorization
1990,integrity,0.28262379260207615,+care,+sanctity,categorization
1990,modesty,0.28085721681893816,+sanctity,+sanctity,categorization
1990,abstinence,0.28262988902480035,+sanctity,+sanctity,categorization
1990,abstain,0.2711718006052274,-fairness,+sanctity,categorization
1990,upright,0.2783818468701376,+sanctity,+sanctity,categorization
